Year,Tm,Attendance,Attend/G,BatAge,PAge,BPF,PPF,#HOF,#A-S,#a-tA-S,Est. Payroll,Time,Chall,Succ,Succ%,Managers
1977,BOS,"2,074,549","25,932",28.7,29.4,113,111,4,7,16,"$1,565,000 ",2:38,Zimmer,,,
1977,CAL,"1,432,633","17,687",26.5,27.3,96,96,1,2,19,"$1,746,667 ",2:34,Sherry and Garcia,,,
1977,CHC,"1,439,834","17,776",27.6,26.9,111,112,1,4,12,"$925,000 ",2:33,Franks,,,
1977,CHW,"1,657,135","20,458",26.8,27.3,100,101,0,1,11,"$814,000 ",2:37,Lemon,,,
1977,CIN,"2,519,670","31,107",29.5,29.1,102,100,3,7,15,"$1,863,534 ",2:32,Anderson,,,
1977,CLE,"900,365","11,116",27.7,27.9,96,97,1,3,14,"$1,285,333 ",2:39,Robinson and Torborg,,,
1977,DET,"1,359,856","16,788",27.3,25.8,105,105,2,2,12,"$943,500 ",2:28,Houk,,,
1977,HOU,"1,109,560","13,698",27.5,24.9,91,91,0,1,11,"$841,500 ",2:28,Virdon,,,
1977,KCR,"1,852,603","22,872",27.6,28.4,102,100,1,1,13,,2:37,Herzog,,,
1977,LAD,"2,955,087","36,483",29.2,28.5,99,98,1,4,18,,2:31,Lasorda,,,
1977,MIL,"1,114,938","13,765",27.2,24.1,100,100,1,2,9,"$868,700 ",2:34,Grammas,,,
1977,MIN,"1,162,727","14,534",26.6,27,99,98,1,3,5,"$624,200 ",2:41,Mauch,,,
1977,MON,"1,433,757","17,701",26.4,26.9,96,97,3,1,10,,2:33,Williams,,,
1977,NYM,"1,066,825","13,504",27,27.2,94,95,2,1,13,"$1,153,000 ",2:28,Frazier and Torre,,,
1977,NYY,"2,103,092","25,964",29.1,28.6,99,97,2,5,18,"$3,241,166 ",2:30,Martin,,,
1977,OAK,"495,599","6,119",27.3,27.1,97,98,0,2,11,"$814,000 ",2:35,McKeon and Winkles,,,
1977,PHI,"2,700,070","33,334",29.4,29.7,105,103,2,3,13,,2:21,Ozark,,,
1977,PIT,"1,237,349","15,276",28.1,27.3,102,101,2,3,13,"$1,068,800 ",2:32,Tanner,,,
1977,SDP,"1,376,269","16,991",25.7,26,89,91,2,1,6,"$1,173,667 ",2:32,"McNamara, Skinner and Dark",,,
1977,SEA,"1,338,511","16,525",26.2,27.9,99,101,0,1,4,,2:34,Johnson,,,
1977,SFG,"700,056","8,643",26.7,27,99,100,1,1,10,"$882,000 ",2:29,Altobelli,,,
1977,STL,"1,659,287","19,991",26.3,25.7,99,99,2,2,11,,2:26,Rapp,,,
1977,TEX,"1,250,722","15,441",28.5,30,101,101,2,1,18,"$1,104,000 ",2:43,"Lucchesi, Stanky, Ryan and Hunter",,,
1977,TOR,"1,701,052","21,263",27,25.7,100,103,0,1,7,"$326,500 ",2:29,Hartsfield,,,
1976,ATL,"818,179","10,101",27.8,29.1,106,108,1,2,13,,2:25,Bristol,,,
1976,BAL,"1,058,609","13,069",29.5,28.8,94,93,3,2,21,,2:30,Weaver,,,
1976,BOS,"1,895,846","23,406",27.6,29.5,113,112,4,4,13,,2:33,Johnson and Zimmer,,,
1976,CAL,"1,006,774","12,429",26.7,26.2,93,94,1,1,13,,2:34,Williams and Sherry,,,
1976,CHC,"1,026,217","12,669",27.2,27.8,108,109,1,1,13,,2:28,Marshall,,,
1976,CHW,"914,945","11,437",26.1,25.8,101,102,1,1,15,,2:33,Richards,,,
1976,CIN,"2,629,708","32,466",29.1,27.2,102,100,3,7,11,,2:31,Anderson,,,
1976,CLE,"948,776","12,010",27.3,28.4,98,98,2,1,13,,2:37,Robinson,,,
1976,DET,"1,467,020","18,338",28,26.7,103,105,0,3,11,,2:21,Houk,,,
1976,HOU,"886,146","10,807",26.6,25.6,91,91,0,2,10,,2:26,Virdon,,,
1976,KCR,"1,680,265","20,744",27,27.6,102,100,1,4,14,,2:41,Herzog,,,
1976,LAD,"2,386,301","29,461",27.8,28.3,98,96,1,4,17,,2:24,Alston and Lasorda,,,
1976,MIL,"1,012,164","12,496",27.1,26,98,99,2,2,10,,2:30,Grammas,,,
1976,MIN,"715,394","8,832",26.5,26.6,103,102,2,2,9,,2:38,Mauch,,,
1976,MON,"646,704","8,084",25.1,27.4,105,106,2,1,9,,2:25,Kuehl and Fox,,,
1976,NYM,"1,468,754","17,912",28.6,29.4,93,93,2,3,12,,2:25,Frazier,,,
1976,NYY,"2,012,434","25,155",28.2,29.2,99,98,1,6,18,,2:30,Martin,,,
1976,OAK,"780,593","9,637",29.6,27.9,95,95,3,2,16,,2:37,Tanner,,,
1976,PHI,"2,480,150","30,619",28.8,29.8,103,101,2,5,14,,2:19,Ozark,,,
1976,PIT,"1,025,945","12,666",28.5,27.6,100,99,1,1,12,,2:26,Murtaugh,,,
1976,SDP,"1,458,478","18,231",28.4,26.2,92,93,2,1,5,,2:17,McNamara,,,
1976,SFG,"626,868","7,739",26.2,25.8,102,103,0,1,11,,2:23,Rigney,,,
1976,STL,"1,207,079","14,902",27.2,25.1,101,101,2,1,10,,2:25,Schoendienst,,,
1976,TEX,"1,164,982","14,382",26.4,29,102,102,2,1,14,,2:43,Lucchesi,,,
1975,ATL,"534,672","6,683",27.2,29.5,103,104,1,1,10,,2:24,King and Ryan,,,
1975,BAL,"1,002,157","13,015",30.3,29.1,94,93,2,1,18,,2:30,Weaver,,,
1975,BOS,"1,748,587","21,587",26.9,28.8,109,109,3,2,14,"$1,355,000 ",2:33,Johnson,,,
1975,CAL,"1,058,163","13,064",25.6,26.3,92,93,1,2,12,,2:32,Williams,,,
1975,CHC,"1,034,819","12,776",27,27.1,104,105,0,1,12,,2:33,Marshall,,,
1975,CHW,"750,802","9,269",26.8,30.8,102,103,1,4,12,,2:32,Tanner,,,
1975,CIN,"2,315,603","28,588",28.4,27.6,102,99,3,5,10,,2:28,Anderson,,,
1975,CLE,"977,039","12,213",26.7,27.8,99,99,3,1,14,,2:34,Robinson,,,
1975,DET,"1,058,836","13,235",27.7,27.4,103,105,0,1,9,,2:23,Houk,,,
1975,HOU,"858,002","10,593",26.3,26.6,92,93,0,1,8,,2:24,Gomez and Virdon,,,
1975,KCR,"1,151,836","14,220",28.1,28.1,103,102,2,2,12,,2:38,McKeon and Herzog,,,
1975,LAD,"2,539,349","31,350",27.4,28.2,95,94,2,6,17,,2:27,Alston,,,
1975,MIL,"1,213,357","14,980",27,25.6,100,101,2,2,10,,2:36,Crandall and Kuenn,,,
1975,MIN,"737,156","8,990",27.6,25.8,102,102,2,1,6,,2:36,Quilici,,,
1975,MON,"908,292","11,213",24.7,26.8,104,106,1,1,8,,2:27,Mauch,,,
1975,NYM,"1,730,566","21,365",28.6,27,95,95,2,2,12,,2:29,Berra and McMillan,,,
1975,NYY,"1,288,048","16,513",28.5,28.7,99,98,1,4,16,"$1,237,200 ",2:26,Virdon and Martin,,,
1975,OAK,"1,075,518","13,278",28.8,29.1,98,96,3,7,18,"$1,242,500 ",2:30,Dark,,,
1975,PHI,"1,909,233","23,571",27.7,27.3,104,103,2,4,16,,2:31,Ozark,,,
1975,PIT,"1,270,018","15,875",27.6,27.8,98,97,1,3,14,,2:25,Murtaugh,,,
1975,SDP,"1,281,747","15,824",27.5,25.6,94,96,2,1,8,,2:27,McNamara,,,
1975,SFG,"522,919","6,456",25.6,24.9,104,105,0,1,8,,2:26,Westrum,,,
1975,STL,"1,695,270","20,674",28.2,26.6,104,104,3,2,13,,2:21,Schoendienst,,,
1975,TEX,"1,127,924","14,099",26.4,29.9,99,99,2,2,18,,2:41,Martin and Lucchesi,,,
1974,ATL,"981,085","12,112",28.1,29.5,104,104,2,3,10,,2:25,Mathews and King,,,
1974,BAL,"962,572","11,884",29,28.7,97,95,2,3,16,,2:31,Weaver,,,
1974,BOS,"1,556,411","19,215",27.6,29.2,108,107,4,3,16,"$879,500 ",2:34,Johnson,,,
1974,CAL,"917,269","11,324",27.6,25.6,94,94,2,2,11,"$670,500 ",2:26,"Winkles, Herzog and Williams",,,
1974,CHC,"1,015,378","12,536",27.1,25.5,103,105,1,1,12,,2:41,Lockman and Marshall,,,
1974,CHW,"1,149,596","14,019",26.7,28.2,103,104,2,3,12,"$815,000 ",2:30,Tanner,,,
1974,CIN,"2,164,307","26,394",27.7,27.3,99,96,3,4,10,,2:30,Anderson,,,
1974,CLE,"1,114,262","13,756",25.5,31.5,99,100,2,2,10,"$668,175 ",2:28,Aspromonte,,,
1974,DET,"1,243,080","15,347",30,28.9,102,104,1,2,13,"$559,500 ",2:25,Houk,,,
1974,HOU,"1,090,728","13,466",26.8,27.6,95,95,0,1,11,,2:25,Gomez,,,
1974,KCR,"1,173,292","14,485",27.4,28.6,105,105,2,3,15,"$539,100 ",2:35,McKeon,,,
1974,LAD,"2,632,474","32,500",27.1,28.9,96,94,1,5,16,,2:33,Alston,,,
1974,MIL,"955,741","11,799",26.6,26.1,99,99,1,2,13,,2:28,Crandall,,,
1974,MIN,"662,401","8,078",28.2,26.4,104,104,3,1,8,"$535,300 ",2:33,Quilici,,,
1974,MON,"1,019,134","12,739",27.7,25.8,105,106,1,1,7,,2:24,Mauch,,,
1974,NYM,"1,722,209","21,262",27.8,28.2,99,99,1,2,10,,2:28,Berra,,,
1974,NYY,"1,273,075","15,717",27.7,28.4,99,98,0,2,17,"$1,046,000 ",2:34,Virdon,,,
1974,OAK,"845,693","10,441",28.6,27.1,94,92,3,6,16,"$1,150,232 ",2:25,Dark,,,
1974,PHI,"1,808,648","22,329",26.7,27.6,104,104,2,4,15,,2:30,Ozark,,,
1974,PIT,"1,110,552","13,711",27.1,27.7,96,95,1,1,12,,2:29,Murtaugh,,,
1974,SDP,"1,075,399","13,277",26.5,24.8,95,98,2,1,9,,2:33,McNamara,,,
1974,SFG,"519,987","6,420",25.2,25.3,105,105,0,1,8,,2:27,Fox and Westrum,,,
1974,STL,"1,838,413","22,696",27.8,28.9,100,99,4,4,17,,2:27,Schoendienst,,,
1974,TEX,"1,193,902","14,924",27,28.1,97,98,1,2,15,"$579,500 ",2:32,Martin,,,
1973,ATL,"800,655","9,885",28,28.2,108,108,2,3,13,,2:34,Mathews,,,
1973,BAL,"958,667","11,835",28.2,28.8,99,97,2,2,15,"$686,000 ",2:33,Weaver,,,
1973,BOS,"1,481,002","18,284",29.5,28.3,106,105,4,3,17,"$772,917 ",2:35,Kasko and Popowski,,,
1973,CAL,"1,058,206","13,064",29.7,28.3,91,92,2,2,14,"$516,650 ",2:28,Winkles,,,
1973,CHC,"1,351,705","16,896",30.3,27.6,107,107,4,2,17,,2:28,Lockman,,,
1973,CHW,"1,302,527","16,081",26,27.6,104,105,1,2,15,"$587,700 ",2:33,Tanner,,,
1973,CIN,"2,017,601","24,909",27.7,26.7,95,93,3,5,14,,2:27,Anderson,,,
1973,CLE,"615,107","7,594",24.6,28.6,102,103,1,1,7,"$614,450 ",2:39,Aspromonte,,,
1973,DET,"1,724,146","21,286",31.7,30.4,106,106,1,3,15,"$636,500 ",2:35,Martin and Schultz,,,
1973,HOU,"1,394,004","17,210",28,26.3,99,98,0,2,14,,2:25,Durocher,,,
1973,KCR,"1,345,341","16,609",27.6,25.9,106,106,1,3,12,"$452,600 ",2:40,McKeon,,,
1973,LAD,"2,136,192","26,373",27,29.9,96,95,1,6,17,,2:26,Alston,,,
1973,MIL,"1,092,158","13,483",25.7,26,97,98,0,2,9,"$309,900 ",2:37,Crandall,,,
1973,MIN,"907,499","11,204",28,26.6,104,103,3,2,7,"$485,500 ",2:38,Quilici,,,
1973,MON,"1,246,863","15,393",27.7,26.2,103,103,0,1,7,,2:32,Mauch,,,
1973,NYM,"1,912,390","23,610",27.9,27.2,98,99,2,2,13,,2:29,Berra,,,
1973,NYY,"1,262,103","15,582",30.1,29.4,96,96,0,3,16,"$863,300 ",2:27,Houk,,,
1973,OAK,"1,000,763","12,355",28.4,26.8,95,93,3,6,18,"$981,250 ",2:30,Williams,,,
1973,PHI,"1,475,934","18,221",26.5,26.4,102,103,2,1,11,,2:25,Ozark,,,
1973,PIT,"1,319,913","16,295",27,28.8,98,96,1,2,11,,2:27,Virdon and Murtaugh,,,
1973,SDP,"611,826","7,553",25.2,25.4,91,94,1,1,6,,2:23,Zimmer,,,
1973,SFG,"834,193","10,299",25.6,26.8,104,105,2,2,9,,2:33,Fox,,,
1973,STL,"1,574,046","19,433",27,28.6,100,100,4,3,13,"$775,325 ",2:23,Schoendienst,,,
1973,TEX,"686,085","8,470",26.4,26.1,95,97,0,2,12,"$473,600 ",2:30,"Herzog, Wilber and Martin",,,
1972,ATL,"752,973","9,654",27.2,28.2,109,109,3,1,13,,2:27,Harris and Mathews,,,
1972,BAL,"899,950","11,688",28.8,28.8,103,100,2,5,17,"$592,000 ",2:23,Weaver,,,
1972,BOS,"1,441,718","18,484",28.9,28.9,106,105,3,4,19,"$566,117 ",2:34,Kasko,,,
1972,CAL,"744,190","9,302",29.1,27.5,94,95,1,1,12,"$507,500 ",2:23,Rice,,,
1972,CHC,"1,299,163","16,872",30,28.7,110,109,3,5,16,,2:28,Durocher and Lockman,,,
1972,CHW,"1,177,318","15,094",26.6,26,103,103,1,3,11,"$468,750 ",2:31,Tanner,,,
1972,CIN,"1,611,459","21,203",27.2,25.5,94,93,3,4,16,,2:26,Anderson,,,
1972,CLE,"626,354","8,134",25.4,26.6,104,105,1,1,9,"$513,350 ",2:31,Aspromonte,,,
1972,DET,"1,892,386","24,261",30.7,27.8,103,103,1,4,14,"$621,300 ",2:33,Martin,,,
1972,HOU,"1,469,247","19,081",27.4,26.3,98,97,0,2,11,,2:30,"Walker, Parker and Durocher",,,
1972,KCR,"707,656","9,190",27.7,27.4,99,98,0,5,10,,2:31,Lemon,,,
1972,LAD,"1,860,858","24,811",28.6,30.3,98,97,3,1,23,,2:28,Alston,,,
1972,MIL,"600,440","7,601",26.6,25.9,97,98,0,1,9,"$361,550 ",2:24,"Bristol, McMillan and Crandall",,,
1972,MIN,"797,901","10,782",27.4,26.9,105,105,3,1,7,"$522,450 ",2:32,Rigney and Quilici,,,
1972,MON,"1,142,145","14,643",26.9,25.9,101,102,0,1,7,,2:25,Mauch,,,
1972,NYM,"2,134,185","27,361",27.3,26.1,97,97,2,3,13,,2:30,Berra,,,
1972,NYY,"966,328","12,550",28.8,28.1,97,96,0,1,9,"$374,700 ",2:27,Houk,,,
1972,OAK,"921,323","11,965",27.7,27,95,93,4,6,18,"$997,506 ",2:27,Williams,,,
1972,PHI,"1,343,329","17,004",26.1,27,102,104,2,1,12,,2:20,Lucchesi and Owens,,,
1972,PIT,"1,427,460","18,301",27.9,27.9,98,97,3,5,13,,2:27,Virdon,,,
1972,SDP,"644,273","8,053",25.1,25.2,92,95,0,1,4,,2:31,Gomez and Zimmer,,,
1972,SFG,"647,744","8,412",25.5,27,102,101,3,1,11,,2:29,Fox,,,
1972,STL,"1,196,894","15,544",27.6,27.9,99,99,4,4,9,,2:19,Schoendienst,,,
1972,TEX,"662,974","8,610",26.1,25.6,96,98,0,1,6,"$194,700 ",2:30,Williams,,,
1971,ATL,"1,006,320","12,272",27.2,28.5,106,107,5,2,11,,2:26,Harris,,,
1971,BAL,"1,023,037","13,286",29.9,29.5,99,97,3,6,16,"$594,500 ",2:25,Weaver,,,
1971,BOS,"1,678,732","20,984",27.9,29.1,108,107,3,3,17,"$546,167 ",2:27,Kasko,,,
1971,CAL,"926,373","11,437",27.7,26.4,92,93,0,1,13,"$522,838 ",2:31,Phillips,,,
1971,CHC,"1,653,007","20,407",30.2,28.7,113,112,4,4,18,,2:26,Durocher,,,
1971,CHW,"833,891","10,295",25.6,25.9,103,104,0,2,8,"$391,000 ",2:30,Tanner,,,
1971,CIN,"1,501,122","18,532",26.8,25.1,95,94,2,4,14,,2:21,Anderson,,,
1971,CLE,"591,361","7,301",26.3,25.1,109,110,0,2,10,"$489,400 ",2:36,Dark and Lipon,,,
1971,DET,"1,591,073","19,643",29.7,26.7,105,104,1,4,11,"$457,700 ",2:42,Martin,,,
1971,HOU,"1,261,589","15,575",26.1,26.5,97,97,1,2,13,,2:27,Walker,,,
1971,KCR,"910,784","11,244",27.2,26.7,98,98,0,2,7,,2:29,Lemon,,,
1971,LAD,"2,064,594","25,489",28.7,28.4,94,93,2,1,19,,2:28,Alston,,,
1971,MIL,"731,531","8,921",27.1,26,98,99,0,1,8,"$491,500 ",2:29,Bristol,,,
1971,MIN,"940,858","11,910",28.5,27.3,103,102,3,5,8,"$657,600 ",2:36,Rigney,,,
1971,MON,"1,290,963","16,137",28.3,27,99,101,0,1,7,,2:27,Mauch,,,
1971,NYM,"2,266,680","27,984",26.6,26.1,98,98,2,2,12,,2:28,Hodges,,,
1971,NYY,"1,070,771","13,219",28.4,27.3,94,94,0,2,8,,2:28,Houk,,,
1971,OAK,"914,993","11,296",26.8,26.5,98,96,4,3,18,"$490,600 ",2:34,Williams,,,
1971,PHI,"1,511,223","18,657",26.3,28.6,100,102,1,1,13,,2:29,Lucchesi,,,
1971,PIT,"1,501,132","18,764",27.6,27.7,102,99,3,4,14,,2:27,Murtaugh,,,
1971,SDP,"557,513","6,883",26.4,26.3,93,95,0,1,4,,2:25,Gomez,,,
1971,SFG,"1,106,043","13,655",27.3,28.5,99,99,4,4,12,,2:38,Fox,,,
1971,STL,"1,604,671","19,569",28.5,27.1,104,104,5,3,10,,2:26,Schoendienst,,,
1971,WSA,"655,156","8,088",27.6,26.4,93,95,0,1,11,"$639,400 ",2:28,Williams,,,
1970,ATL,"1,078,848","13,319",29.5,28.7,105,105,4,4,13,,2:33,Harris,,,
1970,BAL,"1,057,069","13,050",28.8,28.5,101,98,3,7,15,,2:34,Weaver,,,
1970,BOS,"1,595,278","19,695",26.5,27.9,108,107,1,2,15,"$539,500 ",2:34,Kasko,,,
1970,CAL,"1,077,741","13,305",26.6,26,96,97,0,4,10,"$386,800 ",2:35,Phillips,,,
1970,CHC,"1,642,705","20,534",30,27.7,111,110,5,3,21,,2:34,Durocher,,,
1970,CHW,"495,355","5,897",27,27,101,102,1,1,10,"$306,000 ",2:29,"Gutteridge, Adair and Tanner",,,
1970,CIN,"1,803,568","22,266",25.9,25.2,104,103,2,5,13,,2:31,Anderson,,,
1970,CLE,"729,752","9,009",26.2,25.9,104,105,0,2,10,"$551,320 ",2:36,Dark,,,
1970,DET,"1,501,293","18,534",28.8,26.6,101,101,1,2,10,"$377,100 ",2:39,Smith,,,
1970,HOU,"1,253,444","15,475",26.6,26.3,96,96,1,2,16,,2:36,Walker,,,
1970,KCR,"693,047","8,773",26.4,26.2,99,100,0,1,6,"$207,200 ",2:36,Metro and Lemon,,,
1970,LAD,"1,697,142","20,952",27.9,26.7,95,94,1,2,16,,2:36,Alston,,,
1970,MIL,"933,690","11,527",29.2,27.8,100,101,0,1,11,"$302,200 ",2:36,Bristol,,,
1970,MIN,"1,261,887","15,579",28.6,28.1,103,102,3,4,10,"$493,500 ",2:38,Rigney,,,
1970,MON,"1,424,683","17,809",27.7,26.7,99,101,0,1,6,,2:35,Mauch,,,
1970,NYM,"2,697,479","32,896",26.5,26.1,100,99,2,2,11,,2:36,Hodges,,,
1970,NYY,"1,136,879","14,036",27.1,27.5,95,95,0,3,8,"$371,000 ",2:30,Houk,,,
1970,OAK,"778,355","9,609",27.7,27.2,97,95,4,1,17,"$480,100 ",2:31,McNamara,,,
1970,PHI,"708,247","8,853",26.7,28.8,97,99,1,1,13,,2:33,Lucchesi,,,
1970,PIT,"1,341,947","16,365",27.7,27.9,97,96,3,1,14,,2:30,Murtaugh,,,
1970,SDP,"643,679","7,947",26.6,26.4,95,98,0,1,5,,2:32,Gomez,,,
1970,SFG,"740,720","9,145",28,28.4,99,99,4,4,12,,2:48,King and Fox,,,
1970,STL,"1,629,736","20,120",27.6,26.4,102,102,5,3,12,"$534,500 ",2:31,Schoendienst,,,
1970,WSA,"824,789","10,183",28.1,27.6,95,95,0,1,9,"$393,200 ",2:33,Williams,,,
1969,ATL,"1,458,320","18,004",29.1,27.5,101,101,4,3,14,,2:26,Harris,,,
1969,BAL,"1,062,069","13,112",28.2,27.7,101,98,3,6,13,,2:30,Weaver,,,
1969,BOS,"1,833,246","22,633",26.1,26.5,106,106,2,5,19,"$354,300 ",2:40,Williams and Popowski,,,
1969,CAL,"758,388","9,363",26.1,26.6,94,95,1,1,12,"$329,000 ",2:30,Rigney and Phillips,,,
1969,CHC,"1,674,993","20,427",29.1,27.6,113,112,4,5,14,,2:32,Durocher,,,
1969,CHW,"589,546","7,278",27.2,28.4,106,107,1,1,15,"$297,250 ",2:30,Lopez and Gutteridge,,,
1969,CIN,"987,991","12,197",26.3,27.3,105,104,2,4,12,,2:35,Bristol,,,
1969,CLE,"619,970","7,654",27.3,27.3,103,103,0,1,16,"$497,500 ",2:37,Dark,,,
1969,DET,"1,577,481","19,475",28.9,28.1,105,103,1,3,13,"$397,000 ",2:33,Smith,,,
1969,HOU,"1,442,995","17,815",26.5,25.6,98,98,1,2,12,,2:35,Walker,,,
1969,KCR,"902,414","11,005",25.7,25.2,100,101,0,1,4,"$453,700 ",2:28,Gordon,,,
1969,LAD,"1,784,527","22,031",27.4,27.3,93,92,3,1,15,,2:31,Alston,,,
1969,MIN,"1,349,328","16,658",28.9,28.9,104,102,2,4,10,"$526,000 ",2:45,Martin,,,
1969,MON,"1,212,608","14,970",27.6,26.8,100,102,0,1,9,,2:32,Mauch,,,
1969,NYM,"2,175,373","26,529",25.9,25.8,102,101,2,3,10,,2:32,Hodges,,,
1969,NYY,"1,067,996","13,350",26.9,26.6,96,96,1,2,10,"$350,500 ",2:28,Houk,,,
1969,OAK,"778,232","9,608",26.2,24.3,95,94,4,3,14,"$279,400 ",2:36,Bauer and McNamara,,,
1969,PHI,"519,414","6,413",27.1,26.1,98,99,0,1,11,,2:24,Skinner and Myatt,,,
1969,PIT,"769,369","9,498",27.2,28.2,98,97,4,2,14,,2:30,Shepard and Grammas,,,
1969,SDP,"512,970","6,333",26.2,24.9,96,98,0,1,7,,2:28,Gomez,,,
1969,SEP,"677,944","8,268",28,28.4,97,99,0,2,11,"$612,500 ",2:43,Schultz,,,
1969,SFG,"873,603","10,785",27.9,29.5,99,98,4,3,13,,2:39,King,,,
1969,STL,"1,682,783","21,035",29,27.9,100,99,5,2,15,"$676,100 ",2:22,Schoendienst,,,
1969,WSA,"918,106","11,335",27.8,27,94,95,0,2,8,,2:33,Williams,,,
